date,prcp_era,prcp_mswep,prcp_gsmap,prcp_chirps,t_mean,t_min,t_max,dew_mean,wind_speed,vp1,vp2,srad
2005-06-28,1.9868949095725,0.710348506401138,,0.1357660158672505,12.55016282441187,6.503154548290013,17.78952900073972,6.091122674651103,1.1190620053807008,950.7264044125797,941.0250499152468,363.9453315045048
2005-06-29,1.8982919240267,0.315789473684211,,0.2476287799090608,13.371634618862402,7.42059655948492,18.01615531300212,6.789518560129693,1.4511087681639043,997.5912324291556,987.4704303252416,342.0078037271642
2005-06-30,0.5957407115861081,0.0510312944523471,,0.0,15.96954962571408,8.681162329926849,21.76088141992512,6.549306046428683,1.062659286666494,981.2470850490328,971.272756387713,390.79612596766
2005-07-01,0.41493328867752,0.0729018492176387,,1.677033460370695,17.724107862955123,9.86829933599563,24.04289554543845,6.066570160404979,0.7907347807337163,949.1148347236492,939.4278739818848,400.3567468894452
2005-07-02,0.5980536271128412,0.0834815078236131,,2.263398369749126,18.629565320722065,10.881531026540074,24.948458760104984,5.547868760472625,0.6428172027770653,915.6276077646972,906.2392803330883,384.83647081059047
2005-07-03,1.2084401279147998,0.407805832147937,,0.9387979416269367,18.23264756273835,10.964942341386916,23.92068942564805,6.830407337907957,1.2296960715287195,1000.3971238819764,990.2511555092526,349.90423025055543
2005-07-04,3.1996756654496,1.92309743954481,,1.7208517786452937,16.56948274295172,9.480880094361282,22.04728099946305,8.387125102176924,0.9385350227105346,1112.5405402056638,1101.3840042057795,342.9274567642656
2005-07-05,0.6327951456273542,0.314900426742532,,0.0013964854559406,17.704323280786866,10.65798833385844,23.058452214350496,8.036603121468204,1.04336090783336,1086.3659742996383,1075.4461183463764,382.2507749974813
2005-07-06,0.2049867011014673,0.0579658605974395,,0.0,20.153304347662697,12.523790013788926,26.194540134943736,8.405752011829122,1.1673176549824484,1113.9468975733446,1102.777631191717,395.0523672796849
2005-07-07,0.356574388908532,0.0430298719772404,,0.0607789055602764,21.88691382997979,14.024773559095877,28.42758944090997,8.524704092242757,0.8014527322408517,1122.9649695346434,1111.714038747993,400.11494340452
2005-07-08,0.9705942003003546,0.81374466571835,,2.282965573142234,22.22642436248077,14.68112179252887,28.98123326160185,9.092771227182029,0.313654487059348,1166.925302081861,1155.275486958967,364.53722020222375
2005-07-09,1.8173179308149,0.355618776671408,,0.1573276826371823,21.32972328480952,15.024109636268918,26.553359544095883,10.406480897471624,1.0698487927747058,1274.4444047482243,1261.8136816068738,357.1476815178627
2005-07-10,1.8689612175338,0.638068990042674,,0.8149842340865576,21.453465753055468,14.348031155125398,27.38528837563961,10.901412356091498,0.4455910018065369,1317.1586574950104,1304.1362793177598,356.8972025061799
2005-07-11,0.2652090715827435,0.159406116642959,,0.0,19.486626384878832,11.231166682571027,25.1626273591956,4.344901323402041,2.331032200105506,841.9506321061297,833.2162215773727,404.20362769533705
2005-07-12,0.0739647203585562,0.0160028449502134,,0.0,19.15872922288139,11.690647137531698,24.65601975211041,4.713249355450046,1.102263456185023,863.932737915865,855.0036793253184,410.02369638458816
2005-07-13,0.1133314249959878,0.37046586059744,,0.0,21.62844805173881,13.452721374776502,27.39680968634929,5.591717196271929,0.0637323883420673,918.417496147544,909.0043225267196,386.1064317866211
2005-07-14,1.779370388352,0.515469416785206,,2.884331852346305,18.342199785460423,12.006569076312928,23.33180694690241,9.028310189958404,1.7320951910893532,1161.8618088588858,1150.2580048852722,260.73981203829607
2005-07-15,0.7010224888787071,0.317567567567568,,0.094655697043469,16.45459058632315,10.552077082110998,20.868730296790147,4.858999166277044,1.460884594221712,872.7698320642957,863.7624134277988,371.8077633097208
2005-07-16,0.8511486759364326,0.385668563300142,,1.3826630812112497,15.05952891068324,9.437607161680774,18.97797111401934,4.596763545305635,1.691241917938921,856.9269378709646,848.0599565496071,246.3137676484326
2005-07-17,2.8783888839608,0.891269559032717,,0.0172380215334675,13.698978868195354,8.683485887920199,17.668892300707626,6.143380148709696,1.2242504051231071,954.1645103434776,944.432441629972,333.63475665358806
2005-07-18,3.5300713749602,0.690256045519203,,0.8683939616594395,13.3753067071263,7.396496422291307,17.676530981270332,6.5150652524897055,1.2469262470354374,978.936685226492,968.9830455784972,323.5130722024353
2005-07-19,0.7815216219253465,0.185099573257468,,0.1026232059800399,14.642406514440836,8.072511537258265,19.295453581597545,5.517698879186241,1.0038423509205587,913.712377696222,904.3411033734172,385.2904138833629
2005-07-20,1.0466376687174,0.40398293029872,,0.0905743466243247,15.27162932500778,9.220570561494585,20.094105844520072,5.225261507066193,1.5351048426137195,895.3306227328407,886.1228712790594,382.4570569493279
2005-07-21,1.1749816187587,0.194434566145092,,0.3647213062901632,14.500921862602809,7.893400800502434,19.35682802955614,4.955398653182897,1.191298932618311,878.6585247153032,869.5988554043107,363.54949764323766
2005-07-22,0.1721326096415979,0.0230263157894737,,0.0,16.375553107064604,9.218069813588729,21.46916972449253,4.287581659478633,0.444506887140919,838.5747754820211,829.8702233167343,401.4061684973034
2005-07-23,1.4519834720557,0.230440967283073,,0.2259321014428029,16.203990978283343,10.00557765348458,20.940879351539365,6.907106652973596,1.0460533022037195,1005.679219381747,995.485859363586,254.57917721607487
2005-07-24,0.127105715356773,0.0074679943100995,,0.0,19.08309936726812,10.80067571529645,24.948496875129536,7.257622697081615,0.6604309612655375,1030.1329971785683,1019.7199625174962,400.4026241835144
2005-07-25,0.4623658629749904,0.0953947368421053,,0.7897489808034005,20.10121802002675,12.332870111547209,26.45211695266784,7.766465840559761,1.4557220026076785,1066.566094266897,1055.824953402319,363.1186980010454
2005-07-26,0.9822430925165092,0.232841394025605,,0.4584416341040077,18.33222054437732,11.677397265588638,23.2163192285484,8.07970015174692,0.9937293540298244,1089.5546010990756,1078.6059382390674,298.9916515865088
2005-07-27,2.3382797881896,1.20777027027027,,0.601883922210838,16.506560564336212,9.900292285129922,21.310620428108848,8.510101397424421,1.3931298737909086,1121.8544458813328,1110.61357463307,344.8188291322436
2005-07-28,1.2650182205651,0.730263157894737,,0.0202026225769792,16.655185502902214,10.10871887300243,21.624444828628725,8.6002856087527,1.150778891171588,1128.7283905141185,1117.4252388600084,352.2555419459616
2005-07-29,1.9973358935203,0.659317211948791,,2.2909334279395352,16.912511276866155,10.374343988761211,22.172919700374337,8.739150480133105,1.043440353740071,1139.3854473949705,1127.98567492093,354.46456074828933
2005-07-30,2.0237206653791,0.554854196301565,,1.3781954284695117,16.86365292398125,10.31106126754139,21.90440482572125,9.087555760566772,1.152521414978301,1166.5148989138468,1154.8688136939827,349.6663150019042
2005-07-31,0.51067052595891,0.216571834992888,,0.0240728630495706,18.29992384182691,10.947166770995238,23.875614898268168,7.612746475798133,1.4405835386957848,1055.4418371934,1044.8009809105376,382.7243945255114
2005-08-01,0.0290085268039419,0.0025782361308677,,0.0,20.67688799695009,12.151698011537915,26.89438482638588,7.222952448891419,0.7307418110677765,1027.6910634571104,1017.2999853226584,407.3341079051581
2005-08-02,0.0990354126325703,0.0517425320056899,,0.0,22.81199546407765,14.243279292881937,28.90633825640896,8.863434999389824,0.7820693112047166,1148.998665770567,1137.511669994519,381.10291027480537
2005-08-03,4.0356025155687,1.44710170697013,,0.0569288158938812,19.78100133088964,13.885503158222036,24.93806049491411,10.69997886720722,1.0704735795002047,1299.6245512627802,1286.7630762291465,216.59843271708112
